SubscriptionName,SubscriptionId,Region,ResourceProvider,ResourceName,DisplayName,CurrentUsage,QuotaLimit,Unit
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISRH200V5Family,Standard NDISRH200V5 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISFlexH200V5noRDMAFamily,Standard NDISFlexH200V5noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISRFlexH200V5Family,Standard NDISRFlexH200V5 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDMI300Xv5IBFamily,Standard NDMI300Xv5IB Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDFlexMI300XV5noRDMAFamily,Standard NDFlexMI300XV5noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,TotalLowPriorityCores,Total Cluster Low Priority Regional vCPUs,0,300,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDFamily,Standard D Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDv2Family,Standard Dv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDv3Family,Standard Dv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDSv2Family,Standard DSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDSv3Family,Standard DSv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardFSv2Family,Standard FSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCFamily,Standard NC Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCSv2Family,Standard NCSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCSv3Family,Standard NCSv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDSFamily,Standard NDS Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDSv2Family,Standard NDSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNVFamily,Standard NV Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardMSFamily,Standard MS Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNVSv3Family,Standard NVSv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBrsv2Family,Standard HBrsv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHCSFamily,Standard HCS Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,Standard NCASv3_T4 Family,Standard  NCASv3_T4  Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,Standard NDASv4_A100 Family,Standard  NDASv4_A100  Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCADSA100v4Family,Standard NCADSA100v4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standard NDAMSv4_A100Family,Standard  NDAMSv4_A100 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCPromoFamily,Standard NCPromo Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEAv4Family,Standard EAv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBSFamily,Standard HBS Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEv3Family,Standard Ev3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDSv4Family,Standard DDSv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLSv2Family,Standard LSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBv3Family,Standard HBv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardFXMDVSFamily,Standard FXMDVS Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardESv3Family,Standard ESv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDASv4Family,Standard DASv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEADSv5Family,Standard EADSv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDv4Family,Standard DDv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDAv4Family,Standard DAv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDSv4Family,Standard EDSv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDv4Family,Standard EDv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEASv4Family,Standard EASv4 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardAv2Family,Standard Av2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHFamily,Standard H Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDAMSv4A100noRDMAFamily,Standard NDAMSv4A100noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDADSv5Family,Standard DADSv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEBDSv5Family,Standard EBDSv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDSv5Family,Standard DDSv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv5H100Family,Standard NDv5H100 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDSv5Family,Standard EDSv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDv5Family,Standard EDv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDv5Family,Standard DDv5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLSv3Family,Standard LSv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLASv3Family,Standard LASv3 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv4A100FlexFamily,Standard NDv4A100Flex Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCADSH100v5Family,Standard NCADSH100v5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNVADSA10v5Family,Standard NVADSA10v5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv5H100FlexFamily,Standard NDv5H100Flex Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDAMSFv4A100Family,Standard NDAMSFv4A100 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISH100V5noRDMAFamily,Standard NDISH100V5noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISFlexH100V5noRDMAFamily,Standard NDISFlexH100V5noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardMSv2Family,Standard MSv2 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISH200V5noRDMAFamily,Standard NDISH200V5noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISRH200V5Family,Standard NDISRH200V5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISFlexH200V5noRDMAFamily,Standard NDISFlexH200V5noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISRFlexH200V5Family,Standard NDISRFlexH200V5 Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDMI300Xv5IBFamily,Standard NDMI300Xv5IB Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDFlexMI300XV5noRDMAFamily,Standard NDFlexMI300XV5noRDMA Family Cluster LowPriority vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.AVS,av36,av36,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.AVS,av64,av64,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.ContainerService,ManagedClusters,Managed Clusters,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSv3Family,Standard DSv3 Family vCPUs,64,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSv5Family,Standard DSv5 Family vCPUs,16,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,lowPriorityCores,Total Regional Low-priority vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,cores,Total Regional vCPUs,80,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,virtualMachines,Virtual Machines,5,25000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,availabilitySets,Availability Sets,0,2500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,virtualMachineScaleSets,Virtual Machine Scale Sets,0,2500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,dedicatedVCpus,Dedicated vCPUs,0,3000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,cloudServices,Cloud Services,0,2500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,basicAFamily,Basic A Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardA0_A7Family,Standard A0-A7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardA8_A11Family,Standard A8-A11 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardAv2Family,Standard Av2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardBSFamily,Standard BS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardBasv2Family,Standard Basv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardBsv2Family,Standard Bsv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardBpsv2Family,Standard Bpsv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDFamily,Standard D Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDv2Family,Standard Dv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDv2PromoFamily,Standard Dv2 Promo Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDadsv7Family,Standard Dadsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDaldsv7Family,Standard Daldsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDalsv7Family,Standard Dalsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDasv7Family,Standard Dasv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDdsv6Family,Standard Ddsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDldsv6Family,Standard Dldsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDlsv6Family,Standard Dlsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDsv6Family,Standard Dsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDADSv5Family,Standard DADSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDadv6Family,standard Dadv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDaldv6Family,standard Daldv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDalv6Family,standard Dalv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDASv4Family,Standard DASv4 Family vCPUs,0,175,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDASv5Family,Standard DASv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDav6Family,standard Dav6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDAv4Family,Standard DAv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDDSv4Family,Standard DDSv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDDSv5Family,Standard DDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDDv4Family,Standard DDv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDDv5Family,Standard DDv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDLDSv5Family,Standard DLDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDLSv5Family,Standard DLSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDPDSv5Family,Standard DPDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDpdsv6Family,Standard Dpdsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDPLDSv5Family,Standard DPLDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDpldsv6Family,Standard Dpldsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDPLSv5Family,Standard DPLSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDplsv6Family,Standard Dplsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDPSv5Family,Standard DPSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDpsv6Family,Standard Dpsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSv4Family,Standard DSv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDv3Family,Standard Dv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDv4Family,Standard Dv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDv5Family,Standard Dv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCADCCV5Family,standard DCADCCV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCADSv5Family,Standard DCADSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCadsv6Family,Standard DCadsv6 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCACCV5Family,standard DCACCV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCASv5Family,Standard DCASv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCasv6Family,Standard DCasv6 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDDCSv3Family,Standard DDCSv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCEDV5Family,Standard DCEDV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCEV5Family,Standard DCEV5 Family vCPUs,0,350,Count
